Category,Only used for downloading images,,Metadata displayed,,,,,,,,,,,not shown,Used for georeferencing,,
column title,download_original_image_link,link_id,title,caption,original_id,date_shot,date_min,date_max,license,photographer_id,download_link,link,shop_link,date_orig,longitude,latitude,view_type
description,link to download original image,identifier to link metadata to image file (exÂ : identifier.tif),title of image,description of image,Identifier used to link back export to original data,exact date if known (dd/mm/yyyy) else use date_min and date_max,start of date range (dd/mm/yyyy),end of date range (dd/mm/yyyy) ,licence information,id of phographer (link to info in external csv),link for user to download original image (optional),deeplink to image info page (optional),link to buy full image (optional),original date (free string like 19th century),a priori position (optional),a priori position (optional),(terrestrial / highOblique / lowOblique / nadir)
,https://dl.ndl.go.jp/api/iiif/1309947/manifest.json,1309947,Totsuka Station,戸塚 / Series: 東海道五十三次細見図会 An Illustrated Guide to The Fifty-three Stations of the Tōkaidō Road,1309947,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1309947). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7286,35.7311,lowOblique
,https://dl.ndl.go.jp/api/iiif/1309951/manifest.json,1309951,Hodogaya,程ケ谷 / Series: 東海道五十三次細見図会 An Illustrated Guide to The Fifty-three Stations of the Tōkaidō Road,1309951,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1309951). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.5928,35.4525,lowOblique
,https://dl.ndl.go.jp/api/iiif/1309959/manifest.json,1309959,Ueno's evening bell,上野の晩鐘 / Series: 江戸八景 Eight views of Edo,1309959,,01/01/1790,20/08/1848,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1309959). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",eisen_keisai,,,,,139.7744,35.7148,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310480/manifest.json,1310480_001,Owari Town,尾張町之図 / Series: 江戸名所 Famous Places in Edo,1310480_001,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310480). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,139.7656,35.6713,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310480/manifest.json,1310480_002,Owari Town,尾張町之図 / Series: 江戸名所 Famous Places in Edo,1310480_002,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310480). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,139.7656,35.6713,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310480/manifest.json,1310480_003,Owari Town,尾張町之図 / Series: 江戸名所 Famous Places in Edo,1310480_003,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310480). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,139.7656,35.6713,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310484/manifest.json,1310484_001,View of Mount Fuji from the Tokaido,東海道富士山眺望之図,1310484_001,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310484). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,138.7278,35.3606,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310484/manifest.json,1310484_002,View of Mount Fuji from the Tokaido,東海道富士山眺望之図,1310484_002,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310484). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,138.7278,35.3606,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310484/manifest.json,1310484_003,View of Mount Fuji from the Tokaido,東海道富士山眺望之図,1310484_003,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310484). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimune_utagawa,,,,,138.7278,35.3606,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310485/manifest.json,1310485_001,Beautiful views of Kanaya Pass along the Tokaido,東海道中金谷阪勝景,1310485_001,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310485). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,138.1287,34.8227,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310485/manifest.json,1310485_002,Beautiful views of Kanaya Pass along the Tokaido,東海道中金谷阪勝景,1310485_002,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310485). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,138.1287,34.8227,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310485/manifest.json,1310485_003,Beautiful views of Kanaya Pass along the Tokaido,東海道中金谷阪勝景,1310485_003,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310485). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,138.1287,34.8227,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310489/manifest.json,1310489_001,The Scenic Beauty of Miyajuku on the Tōkaidō,東海道宮宿之勝景,1310489_001,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310489). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,136.9143,35.1289,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310489/manifest.json,1310489_002,The Scenic Beauty of Miyajuku on the Tōkaidō,東海道宮宿之勝景,1310489_002,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310489). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,136.9143,35.1289,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310489/manifest.json,1310489_003,The Scenic Beauty of Miyajuku on the Tōkaidō,東海道宮宿之勝景,1310489_003,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310489). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,136.9143,35.1289,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310491/manifest.json,1310491_001,Illustration of Lord Yoritomo's Journey to the Capital,右幕下頼朝卿上京行例之図,1310491_001,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310491). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimori_utagawa,,,,,139.5472,35.3191,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310491/manifest.json,1310491_002,Illustration of Lord Yoritomo's Journey to the Capital,右幕下頼朝卿上京行例之図,1310491_002,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310491). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimori_utagawa,,,,,139.5472,35.3191,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310491/manifest.json,1310491_003,Illustration of Lord Yoritomo's Journey to the Capital,右幕下頼朝卿上京行例之図,1310491_003,,01/01/1863,31/12/1863,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310491). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshimori_utagawa,,,,,139.5472,35.3191,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310728/manifest.json,1310728,Sugoroku of Kai's Famous Places,甲斐名所すこ六,1310728,,01/01/1798,14/04/1861,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310728). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,,138.5157,35.6608,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310737/manifest.json,1310737,New Edition of the Guide to Popular and Specialty Items in the Imperial City Sugoroku (Lower Half),〔新版御府内流行名物案内双六〕 : 〔下半分〕,1310737,,01/01/1847,31/12/1847,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310737). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshitsuya_utagawa,,,,,135.7681,35.0116,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310885/manifest.json,1310885,"Fuji, the Sea, the Fisherman, the Plovers, the Grasses",へ　海士千鳥・すさきのふし / Series: 七ツいろは東都富士尽 Seven Colors of the Eastern Capital,1310885,,01/01/1852,31/12/1852,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310885). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniyoshi_utagawa,,,,,138.7275,35.3605,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310948/manifest.json,1310948,Tokubei's Korean Story from Tenjiku: Scene from the Village Hall,天竺徳兵衛韓話此村館の場 / Series: 踊形容外題尽 The Titles and Scenes from Kabuki Dramas,1310948,,01/01/1857,31/12/1857,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310948). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,136,35,lowOblique
,https://dl.ndl.go.jp/api/iiif/1310969/manifest.json,1310969,Takasaki Karasugawa and Enkusaya Genshichi,高崎からす川・煙艸屋源七 / Series: 木曽六十九駅 Sixty-nine Stations of the Kisokaidō Road,1310969,,01/01/1852,31/12/1852,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1310969). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,139.0076,36.3218,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311009/manifest.json,1311009,Cormorant Fishing in Kano,加納・鵜飼勘作 / Series:木曽六十九駅 Sixty-nine Stations of the Kisokaidō Road,1311009,,01/01/1852,31/12/1852,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311009). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,138.4833,36.25,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311052/manifest.json,1311052,Komagome: Page Boy Kichisaburō,十七・駒込　小姓吉三 / Series: 江戸名所図会 Famous Places in Edo,1311052,,01/01/1852,31/12/1852,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311052). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunisada_utagawa_1,,,,,139.747,35.7364,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311062/manifest.json,1311062,"29, Mitsumata: Actor Sawamura Sōjūrō III as Ashikaga Yorikane",廿九・三ツ股　足利頼兼 / Series: 江戸名所図会 Famous Places in Edo,1311062,,01/01/1852,31/12/1852,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311062). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,139,35,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311204/manifest.json,1311204,Mitate Sekidera,見立関てら / Series: 当世七小町 Seven Komachi of the Present Age,1311204,,01/01/1857,31/12/1857,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311204). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,139.7928,35.6967,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311361/manifest.json,1311361,Tategawa,竪川,1311361,,01/01/1858,31/12/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311361). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",toyokuni_utagawa_1,,,,,139.8026,35.672,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311479/manifest.json,1311479,The Red-Light District at Dawn,廓中東雲 / Series: 名所江戸百景 One Hundred Views of Famous Places in Edo,1311479,,01/01/1857,31/12/1857,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311479). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7956,35.7239,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311577/manifest.json,1311577,Mizuguchi,水口,1311577,,01/01/1807,01/01/1873,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311577). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,136.15,34.9667,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311578/manifest.json,1311578,Okazaki,岡崎,1311578,,01/01/1801,31/12/1876,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311578). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,135.785,35.0161,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311581/manifest.json,1311581,Fuchu,府中,1311581,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311581). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,138.3881,34.9769,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311586/manifest.json,1311586,Arai,荒井,1311586,,01/01/1801,31/12/1876,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311586). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,139.7843,35.7752,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311589/manifest.json,1311589,Barrier,関,1311589,,01/01/1808,31/12/1876,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311589). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,136.9167,35.4833,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311595/manifest.json,1311595,Narumi,鳴見,1311595,,30/06/1835,1/7/1900,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311595). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunichika_toyohara,,,,,136.95,35.0833,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311597/manifest.json,1311597,Numazu,沼津,1311597,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311597). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,138.8633,35.0961,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311605/manifest.json,1311605,Shimada: The Suruga Side of the ōi River,島田大井川 / Series: Famous Sights of the Fifty-three Stations,1311605,,30/04/1839,09/06/1892,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311605). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",yoshitoshi_tsukioka,,,,,138.1658,34.8347,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311615/manifest.json,1311615,Akasaka,赤坂,1311615,,01/01/1797,12/10/1858,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311615). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7369,35.6735,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311619/manifest.json,1311619,Nihonbashi,日本橋,1311619,,01/01/1865,31/12/1865,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311619). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kunisada_utagawa_1,,,,,139.7737,35.6831,lowOblique
,https://dl.ndl.go.jp/api/iiif/1311620/manifest.json,1311620,Kawasaki,川崎,1311620,,01/01/1807,01/01/1873,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1311620). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",sadahide_utagawa,,,,,139.7028,35.5308,lowOblique
,https://dl.ndl.go.jp/api/iiif/1312029/manifest.json,1312029_001,"Distant view of Gofukubashi Bridge from Kyobashi Bridge, Tokyo",東京府京橋ヨリ呉服橋ノ遠景,1312029_001,,01/01/1868,31/12/1868,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1312029). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,139.7708,35.676,lowOblique
,https://dl.ndl.go.jp/api/iiif/1312029/manifest.json,1312029_002,"Distant view of Gofukubashi Bridge from Kyobashi Bridge, Tokyo",東京府京橋ヨリ呉服橋ノ遠景,1312029_002,,01/01/1868,31/12/1868,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1312029). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,139.7708,35.676,lowOblique
,https://dl.ndl.go.jp/api/iiif/1312029/manifest.json,1312029_003,"Distant view of Gofukubashi Bridge from Kyobashi Bridge, Tokyo",東京府京橋ヨリ呉服橋ノ遠景,1312029_003,,01/01/1868,31/12/1868,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1312029). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",kuniteru_utagawa_1,,,,,139.7708,35.676,lowOblique
,https://dl.ndl.go.jp/api/iiif/1312237/manifest.json,1312237,Nihonbashi Yukiharu,日本橋雪晴 / Series: 名所江戸百景 One Hundred Views of Famous Places in Edo,1312237,,01/01/1856,31/12/1856,"Images and base metadata from ""National Diet Library Digital Collections (National Diet Library)"" retrieved from Japan Search (https://jpsearch.go.jp/item/dignl-1312237). Image used under educational license; for details, see Japan Search link and holding institution. / 教育目的でこの画像を使用させていただいております。詳細については、ジャパンサーチのリンクおよび所蔵機関をご確認ください。 Data standardization, enrichment, and geographic tagging by the Drawing from the Crowd Project. ",hiroshige_utagawa_1,,,,,139.7737,35.6831,lowOblique
